,ProductId,UserId,ProfileName,Time,Summary,Text
3785,B0027E2M7Q,A23FQ90NKQVWNW,MrsDuran,1312502400,product good- shipping not,amazon sent a replacement after my original arrived broken down and covered with ants!<br />The second one was overnighted broken too- but the outer box was undamaged. Of course amazon<br />customer service is amazing- and refunded my money. will try to stick to plastic..
3786,B007ZENY5W,AQZ9FQYW60HJ4,Home schooler,1339718400,Fantastic!,"My son made this.  He didn't have the patience to be precise about the water temperature and when, half an hour before it was done, it appeared not to have risen at all--I feared for the worse.  Determined to be polite, I agreed to have a sandwich using the bread.  It was amazing.  Apparently it rises during the baking or something.<br /><br />Great tangy flavor (perfect for a meat sandwich imho) and not heavy at all.  Fortunately we had lots of deli meats, since the whole loaf disappeared within the hour.<br /><br />We've had all but the sourdough peasant bread so far; I'm sure that will be delicious as well."
3787,B0068ZXH06,A38DPXQMYBJLXC,Tiffany,1326499200,Good Deal!,This is the best deal for this kind of coffee I have found yet.  Our Local stors including WallMart do not always carry it and my husband will only drink this kind.
3788,B001E5E29A,A6QIBV0PCVJJK,Margaret A. Rantz,1208390400,Pancake Mix the best!,This mix is the kids' and family favorite. It tastes like vanilla. It's wonderful for pancakes or waffles.
3789,B001P737PC,AKIMM5J4827UO,melym3,1328572800,Nothing amazing about it,"3 months later and I STILL HAVE 1 more box, after giving away the other TWO boxes lol. There's no taste in butter and although it's a reasonable price, It's too simple, no flavor and you can sometimes get burned popcorn even though the same timing worked for the same PACKAGE and the same MICROWAVE (so never leave your popcorn unattended)!"
3790,B004AFODLI,A1X89OJFFOVO1Q,Zach,1350604800,Perfect,"THere's nothing else I can say. This mix is awesome. It's good without adding anything but if you add extras like vanilla or cinnamon, this mix is unreal."
3791,B001BIXK7K,A2B8O8TAD00VB2,Meridian5,1322179200,Heat with flavor,"Adds flavor and heat to food. Hot, but not intolerable for those who can handle spicy foods. Purchased as a gift and would buy again."
3792,B0012YEKCW,A326FBLNU8EVTW,"J. lavine ""suzl""",1327017600,great seeds!,"the true test is that our cats really loves the grass we grow from these seeds! and they grew very easily in pots, too."
3793,B004K30HO2,A3GQ8LQT9VX2F7,coffelvr,1324425600,Like but not perfect,"I recieved my DiposaKups and was a little disappointed.  First, they took quite awhile to arrive in the mail, however when I was tracking the product, it did say that it would take some time to deliver.  I have the Keurig Cuisinart, and the cups work ok, but they don't allow the machine to finish the brewing process.  It doesn't allow the hinge to completely close, which won't let the machine complete the brewing.  I have to take the cup out in order for it to finish.  HOWEVER, it is very convenient and makes it much more cost effective, but I don't know that I would buy them again because I'm worried I may ruin my machine."
3794,B002GWHCLK,A1VJDKOADNS77Q,1paladin,1312761600,My Wife's Coffee,I make for my wife capuccinno in the mourning befor she goes to work.<br />And I use flavored coffee in the esspreso machine and it is hard to find<br />Hazelnut flavored ground coffee at a reasonable price or finding just flavored<br />beans. This 5pound bag from Coffee Bean Direct was an excellent price and<br />the flavor was very good also. A great choice for paople who grind their<br />own coffee beans.
3795,B000PG1D1O,A1KJ1T6UQW2TFE,green_eyed_scorpio,1323561600,Tastes like sweaty gym socks,"I bought this product based off reviews saying it tastes great and I was extremely disappointed. As soon as I started steeping it this smell filled my kitchen (my daughter even asked what the horrible smell was). Sadly, it was this tea. I tried it and it tastes like sweaty socks also. It is so gross. I have tried adding honey, drinking it cold, drinking it hot, etc and they all taste horrible. As far as a diet aid, I don't think so. I guess if you had a lot of excrement in you, possibly. I even doubled the suggested amount and I still did not anything happen (and no, I was not on the toilet a lot either). All in all, this product was a big thumbs down to me."
3796,B0049LUEKC,A27T4H7MVGYA4H,C. Such,1319155200,Tasty alternative to peanut butter,"My doctor suggested I switch from peanut butter to almond butter since I eat so much of it and it is healthier. I spread it on apples, bananas and even my pancakes! Good stuff!"
3797,B001I7PNKQ,A3NJ7TS6G7N4HX,A. Quinn,1210809600,Morning fix!,"I can't get enough of this tea.  It fills my go-mug every morning on the way to work, and warms me in those early winter meetings.<br /><br />This is a great alternative for people who can't drink camellia-based tea (green, black, white, conventional or decaf) or want a caffeine-free alternative.  It lacks the sharp bite of oxidized rooibos, but still has its fruity tones.  It's not so exotic that you'd get sick of it quickly; it's not so unremarkable that you don't care if you finish your mug.  It's just right."
3798,B004565GV8,A26RX51HPXVMP4,Rebecca Rosen,1310256000,Great gum,I couldn't find the gum at the grocery store. So I ordered it from Amazon. The order came quickly and the gum was great!
3799,B000FF5T9W,A1AG2UQFIVKQQ2,sweetpea,1346112000,"DARE COOKIES, COCONUT","I see that Dare has decided to cut-down on the filling, the cookies tasted the same, but i like them the way there were.  This was my second order and I was truly disappointed.  I open my box to find broken cookies and cookies that has been in heat and the middle has melted.  The quality was very poor.  I don't know who I should contact for a refund for the broken and melted cookies.  Can you help with this?? If this is not rectified- i will not be ordering any more.  Anybody out there want a box of broken cookies???<br /><br />After making my review, I recieved an e-mail from Amazon, they agreed to refund the cost of my damaged cookies.  I was shocked to see a company with compassion and honesty for their customers....they truly strive to provide good quality customer service.  This is very rare these days, but it is good to know a company out there truly cares.<br /><br />Thank you,"
3800,B006K2ZZ7K,ADT0SRK1MGOEU,Twoapennything,1342051200,Nice Taffy,"I got a wild hair for taffy and ordered this five pound bag. The taffy was all very enjoyable with many flavors: watermelon, root beer, melon, peppermint, grape, etc. My only complaint is there was a bit too much red/black licorice-flavored pieces (just not my particular favorites). Between me, my kids, and my husband, this lasted only two weeks! I would recommend this brand of taffy -- it was a delightful treat."
3801,B0026RHUP8,A12F17H92V87R3,"steve morse ""kaloy""",1264982400,Our baby loves this milk.,Our Baby loves it. And Amazon is very reliable and fast free super saver shipping is always a good deal. Thanks amazon.
3802,B0012ZJ4S6,A3OCCBL7CF16UB,Galadriel,1266710400,Yummy Green Tea,"I really like this tea. My doc told me to up Green Tea consumption for the theanine benefits, but honestly, most green teas taste nasty to me. So far this one, and Celestial Seasonings Raspberry are the only two I can stand. I have tried Zhena's green teas, and other brands, but I like this one best. I add a teensy bit (1/4 teaspoon) of Organic Agave for sweetening, and I'm good to go. The bags are elegant, and I love the orange aroma of this tea. I also enjoy Two Buds Earl Grey and their Assam (with almond milk, yum). I wish that other reviewer who disliked this flavor would send me his/her box of 100! I'll drink it. Maybe if you're a purist Green Tea person, this one is too flavored; but like I said, my uneducated palate loves it."
3803,B007TJGZ54,A3DYNRD3FWX19F,"G. Swetow ""Porkysgirl""",1325980800,Breakfast Blend,"I can drink various flavored cremes, but there is only one coffee that I love and it's Breakfast Blend. Iv'e tried soooooooo many, I""m a BB girl!"
3804,B000YT7SD4,ADEIZ0Z5XRSHP,T. sharpe,1248912000,I love the hot and spicy cheese-it,"I love the hot and spicy cheez-it<br />But was disappointed to find the packages were only 1.5oz instead of the 1.92oz that Amazon advertised them as. Dont know how they managed to flub it up, it states right on the box 1.5oz."
3805,B001LNZG9U,AC1B28EG449GC,Mary J. Cronin,1320624000,BEST EVER!!,This carrot juice is the best.  I've tried so many other brands and this is the tastiest.  We love the Carrot/orange and the Super Veggie too. It's healthy and great tasting...can't get better then that.
3806,B0026WL14E,A7TG5MQMCG60,Bruce Holmquist,1260403200,Oberto Sausage Sticks,I have always liked Oberto sausage and these short bite sized links are very handy.
3807,B003EML8PM,A3VZ94PGPVBQFF,cajunman,1325116800,good seller,"i own a bar and this product, along with the regular rinds, is a very good seller. keeps customer at the bar for snacks plus puts something in their stomach for the liquor."
3808,B001E5E20O,A1MD9AEU9C4WJN,"uniq ""uniq""",1224806400,Excellent Mild Earl Grey,"When it comes to Earl Grey, I am a fan of ""sharp"" ones, like Williamson Tea, but this tea is extremely good! It has a bit smoky and oily aftertase that is very mild and lingers for a while. A second brew is especially enjoyable. Plus it's USDA Organic and Fair Trade Certified. I like it more than Two Leaves And A Bud's Earl Grey. I highly recommend this tea!<br /><br />3.5 months later: I have finished a 3rd can of this delicious loose tea and am going to buy more! Excellent stuff!"
3809,B000EVMNO6,A2WBANQLWH6RZ5,"Kavin Du ""bokchoi503""",1154908800,As good as it gets,I don't know about you but I usually like to chew the head off mine first.  Can't really stand it looking at you while you are eating them you know.  The ones sold here at Amazon are fresh enough that you can get a clean teeth cut.  Imagine a thick green apple gumminese intense in flavor floating on top of a soft white pillow of mashmallow.  Glad that you can get it next day for $3.99 more don't you?
3810,B0047ORGWK,A39ZQEF5ODFE6G,ckb,1342137600,Had high hopes but this fell very short,"I thought this sounded like the perfect solution for taking nutritious wholesome food with us for our 8 month old baby on our vacation out of the country where I am worried we won't have very many fruit and vegetable options.  I have been making my own baby food with organic ingredients for the last 2 months.  I was excited to get the package today and ripped open the sweet potatoes, one of my daughter's homemade favorites.  I was extremely disgusted by the smell of the powder but decided to put some water in and give it a try anyway (hoping that the hydration would somehow help the mixture).  I tried a bite and these don't even taste anything like sweet potatoes.  They are very dark brown and tasted like minerals and quite unnatural.  My daughter ate the two bites I gave her but I felt too guilty feeding her anymore and dumped out the bowl...and my garbage smells terrible now."
3811,B005WINEYO,A2BN0ZQ947XJ64,Sarah Krueger,1337472000,Delicious,"The smell alone will make you salivate, it is that good. It comes with rock sugar mixed in, so I don't ever use any added sweeteners."
3812,B005K4Q1VI,A1ACY29BTHNJU2,"W. Padget ""SharpsvilleBill""",1324512000,Very good hot cocoa.,"I'm really baffled by the great differences of opinion on this product. I've tried a couple of different brands and the Grove Square was without doubt the best. I recently purchased a cup of hot cocoa at a local Joe Muggs (in a local BAM store) that was over $2  for the smallest size and really couldn't tell much difference. Obviously every person has different tastes and opinions but so many 1 and 5 star ratings for the exact same product? Oh well, I like it.<br />p.s. 11-27  I like this cocoa well enough that I have subscribed to momthly delivery with free shipping and reduced cost!"
3813,B00139TT72,AODCTWTSCE6DX,"R. Bora ""fantasy addict""",1267142400,My picky dog loves it,"I tried many different types of dry food for my picky eater, a cavalier king charles spaniel. When I found the Newmans own I hit gold. My dog loves it, he licks his bowl clean, and best of all it is good for him. His coat looks very healthy and his intermittent stomach issues are controlled. I am really happy with this brand. I wish it was available at more stores."
3814,B005K4Q1VI,AJ5QH3PR24L2L,"J. T. Mathews ""Starfuryzeta""",1326240000,Best tasting cocoa k-cup available,"After trying many of the other hot cocoa k-cup options, I find that the Grove Square product tastes the best.  For my personal taste, I find that brewing on the medium cup size setting creates the best taste.  Just add minature marshmellows and it is a great treat.  However, this is not hot chocolate, which may be a turn off for some tasters."
3815,B0028A8ZEI,A1V9GP79WM8VMW,tinymouse,1314230400,is there such a thing as overcooked peanuts,"These peanuts are rock hard.  I ate a handful of peanuts and got a bad stomach ache.  They don't taste bad, and not salty at all. I don't understand why they are so hard.  Ouch.  I love the peanuts from Costco.  They are also extra large and delicious but they never hurt my stomach.  Must go back to them."
3816,B007DJ32XI,A1JPHHY7C5RIOZ,panther13,1350172800,No thanks,I have been searching for a natural lemonade drink mix that would actually taste good.  This is not one of them.  Did not like the the bitter taste of this drink mix. I can make my own fresh squeezed lemonade better than this stuff.  In the mean time I purchase Newmans Own ready made lemonade if I don't have the time to make my own lemonade.
3817,B001LG945O,A3FHDBBXZFNQUK,JK8,1245888000,Tastes like Orange Crush but without the Sugar/Corn Syrup,"I put my Orange Switch in the refrigerator overnight to make it nice and cold, and I had it with breakfast.  I love the taste of it - mostly orange, with a hint of carbonation.  It tastes sweet naturally and I'm sure it's good for you.  I would buy this product  :-)"
3818,B000KOSDY6,A31NC15EDD8VGW,"Jane Elliot ""universal-bookworm""",1326758400,"Tasty, Unique Treat","I grew up in Southern California, so I've had my share of sweet corn cakes at local restaurants. This mix is a great way to make these at home. I prepared a package of these for a friend of mine (who lives on the east coast and had never tried a corn cake)....she's now addicted but can't find them at her local store. Thank goodness for Amazon!"
3819,B000084ETV,A3LY5F58098WPR,"Audrey J. Orek ""ChevyF16""",1200873600,Excellent. Product HAS NOT changed.,"I have been a Canidae (PAWS) customer since Feb 07 (7 lg dogs). I previously fed them Purina One, switched to Blue Buffalo in Dec 06, then Canidae in Feb 07 (food scare for Blue Buffalo). I am very particular about what I give my dogs: dog of 10yrs died/cancer and had 2 knee replacements due to arthritis/joint issues. My Dogs are doing great on Canidae. I just spoke w/ Canidae less than 2 mins ago and they HAVE NOT changed their product at all. I read the review from the person that once gave this product a great review and now thinks the product has changed due to her dogs' digestive issues (or something like that).  I left a msg for Canidae about 20 mins ago, and they already called me back at work to answer my questions (unlike Blue during the food scare).  If you have seen a blog concerning something about Acetaminophen being in Canidae, that is false. Some lady said she had Canidae and some other foods tested by putting them in a baggie together...blah blah, any way it was a false allegation but the internet spreads rumors like wildfire. I drive 2 hrs to re-stock on Canidae. Highly recommend."
3820,B003VXFK44,A3VR5ETUZKF3IN,Michael Williams,1289779200,Rich Tasting Coffee,"This k-cup is one of my favorites along with Coffee People's Jet Fuel and Black Tiger.  If you like a strong, rich coffee, this will fit the bill."
3821,B004K30HO2,A34LYU13K8EGQ1,"Ted ""tedpas""",1316736000,"DisposaKups - great product, wide open choices!","Over a year ago I purchased a Breville K-Cups brewer and immediately found the the available selection and choices to exceed what I had expected. I loved using it and brewing what I wanted, 1 cup at a time. I found that I was paying about 40cents/cup and that was also great.<br />Now the prices have soared to nearly or over $1/cup and that has made me slow down my purchase rate and my enjoyment of my single cup brewer.<br /><br />Enter the DisposaKups and suddenly the price is reasonable again and I can grind my own or purchase Ekobrew and use their coffees. These are so simple, convenient and easy that I really enjoy that my world of coffee is wide open again.<br /><br />Thanks for such a great product!<br /><br />Ted"
3822,B000LKZ84C,A18Q1Z01K679WR,Alan Truly,1338163200,"Wonderful, easy to cook with.","I am fairly new to tofu but have already gone through 3 cases of this lovely tofu since the beginning of the year.<br />It's really great. Very mild flavour that is easily masked by what ever you cook it with.<br /><br />I make an awesome instant chocolate pudding with this stuff, a box of silken tofu, some dark cocoa powder, stevia and then a bit of milk to loosen it up. Whiz in a blender or food processor and it makes a super creamy, dreamy delight that I don't feel guilty about eating and leaves me more satisfied than your standard pudding. Chill it and it becomes a realllllllllllllly thick, luscious mousse. (making myself hungry)<br /><br />Anyhoo, I love that it's a shelf stable product that I can have on hand for impromptu meals.<br /><br />Sometimes I make burgers by mixing it with smoked paprika, garlic, onion, nutritional yeast, oatmeal, masa flour, bit of nice oil until a thick consistency and fry up and they're just fantastic.<br /><br />I think this is one of those foods that's so versatile and easy to play with and gives you a nice bit of protein to your diet."
3823,B003R0LKSG,A42OEEMZT23LY,Angela Dailey,1302220800,Cats won't eat it,"I've been feeding Wellness grain-free for a while now and all three of them love it. I ordered the Felidae last time because the Wellness was no longer eligible for free shipping and the Felidae was - which makes the difference between whether it is a better deal to order it or buy it at Petco brick and mortar....None of my cats will eat it. They actually at NOTHING for the past 2 days since the only thing offered them was the Felidae. I broke down today and gave them a back-up can of 9-Lives grain free and they are happily curled up and purring now. I think Felidae is a high quality food and I only feed the lower quality grain-free food on rare occasion, but the rest of this case will be donated to my local shelter. Hopefully, something there will like it. I'm off for the trip to Petco for the Wellness."
3824,B004H0ZCI4,AKCLHLHLA3MJ3,syl,1340582400,yummy,"Chocolate covered marzipan from Europe....<br />what more needs to be said, this is awesome<br />stuff.  Back in the olden days, like the 70's,<br />my aunt would always bring me this chocolate when<br />she would go Germany..so this chocolate also<br />brings back happy memories."
3825,B001CGTN1I,A2V5R832QCSOMX,Leanne,1285372800,Healthy food at a good price,"A friend of mine has been touting the benefits of chia seeds for years, so I finally decided to give them a try.  I really like them.<br /><br />I haven't tried making tapioca or pudding like some of the other reviewers have;  instead, I usually toss a tablespoon into my protein smoothies or into my granola/Greek yogurt/goji berry mixture.<br /><br />As others have mentioned, they do swell up after they've been in liquid for awhile, but I've found that as long as I drink my smoothie within 10 minutes or so of making it, it's fine.<br /><br />Since adding chia seeds, goji berries, and soy lecithin into my diet last month, I've noticed that my skin seems brighter and smoother, and I have more energy."
3826,B005K4Q1VI,A1KASP8RYZ60A2,katyroadpink,1325980800,So bad I had trouble giving it away!,"I tried to find the ingredients for this hot cocoa before I bought it, but couldn't find anything online. Turns out it has one of those mile long ingredient lists, and yet, that didn't help the taste at all. It is awful.<br /><br />I had three boxes of the stuff sitting around for a month and couldn't find any takers. I finally got rid it of it at the Christmas White Elephant gift exchange at work. I put it with a nice cookbook, which was the real present, and wrapped it real prettily. Unfortunately, the boss ended up with it. I haven't asked him if his family enjoyed it because I don't want to put him on the spot. Judging by the reviews, there are a lot of people who like it - hopefully, he will, too. Maybe it just depends on how your taste buds are trained. Mine grew up with hot chocolate made on the stove, with milk, cocoa and sugar, and maybe a tiny pinch of salt.  Compared to that, this stuff tastes like a chemical experiment.<br /><br />Anyway, instead of trying one of the other brands, I now heat some milk in the microwave, stir in a couple spoonfuls of Hershey's cocoa and some sugar to taste. It takes about three minutes, and it's delicious. Now, where did I put those mini-marshmallows?"
3827,B004391I3C,A34U4Y40W1GW9I,andiesenji,1314144000,Excellent product.,"I have only owned my Nescaf&eacute; Dolce Gusto machine for a little over a month and already I am ""addicted"" to the coffee drinks.<br />In my opinion the quality of this coffee is superior to regular pod brewers."
3828,B0011X5S8Y,A34A1OEOUEESZ8,NDMOTORCYCLEMAMA,1329523200,"Large Quanity, discontinued seasonal delicious tea","This tea is hard to find - it was a joy to find it on Amazon.<br /><br />Large package -6 full size boxes arrive all for enjoyment!<br /><br />Sugar plum is a delicious, sweet, warm, feel good tea. Reminding you of Christmas. It has that spice palate of warm hibiscus, barley, rosehips. I think what I like most of all is the sweet aromatic taste. One of those tastes that makes you feel taken care of - a special treat when you are little. Like when mom or dad would make you hot coco or something you like that was so sweet and rare and ONLY on those special occations.<br /><br />I adore this tea and rather drink anyother tea.<br />I am so happy to have found it!"
3829,B005K4Q1VI,A37V4MEAMIWDOO,"John A. B. ""Coach""",1322956800,Great product,"Had never heard of this brand before, however the price was right for ordering.  Turns out the family likes this better than the Swiss Miss K-cups we had been using.  Will continue to buy, will continue to use.  Don't forget to buy the mini-marshmallows at the store!"
3830,B0010AR1E2,A2E7E9EWADK4S6,"Rosemary Thornton ""Niece of Murder Victim, Ad...",1201737600,not too bad,"If you're accustomed to a typical American diet of sugar and salt and grease, you're first impression might be that these rice cakes taste like packing peanuts. And that might be your second impression, too.<br /><br />However, once you put a few miles between yourself and the typical ""goo and glue"" diet, you may grow to like these rice cakes. The caramel flavor is my favorite, but the apple cinnamon isn't too bad either. They're good snacks and they're fairly healthy and they're good for your body and digestive system.<br /><br />To my horror, I see that they're sweetened with high fructose corn-syrup which is mighty disappointing. I'd think that the demographic type that's interested in eating rice cakes is also going to be the demographic type that's sophisticated enough to read labels and sophisticated enough to know that HFCS is a dirty word and an unhealthy sweetener.<br /><br />I wish these mega-monster corporations would go back to SUGAR and just add the 1/10th of a penny cost to the retail price. It'd be worth it to me and others, who struggle to keep their weight ""normal."""
3831,B003SBRUC4,AIOPIWA4Q6GAJ,veronica s,1311724800,Still contains artificial sweetener,"I never, ever drink 'diet' sodas and try to avoid most soda in general.  However, I do really enjoy <a href=""http://www.amazon.com/gp/product/B003SBW50G"">Blue Sky Organic New Century Cola</a> and was curious to try a sugar-free version.  Ultimately, I decided to go with the root beer 'free' soda over a cola because I figured the stronger taste would better cover any strange stevia taste or aftertaste.  I don't buy or consume stevia in other products so I'm not really sure how it tastes on its own, but it's really not bad in this soda.  It also doesn't dry out your mouth like other sweeteners.  This soda definitely has a unique taste but, as another reviewer pointed out, I think you are mostly tasting the ""french sweet birch oil"" per the ingredient list.  It also lists tahitian vanilla, hence the 'creamy' aspect.  The ingredients are quality and while it still has zero nutritional value, it's a better bet over regular or other diet sodas by a long shot.<br /><br />One thing I do not like is the misleading description: yes the soda does contain stevia as a sweetener but it is the second to last ingredient on the list.  The second ingredient out of seven is erythritol, which is a sugar alcohol, and NOT how this product is advertised to be sweetened.  Via wikipedia, it is ""60-70% as sweet as table sugar yet it is almost non-caloric, does not affect blood sugar, does not cause tooth decay, and is absorbed by the body, therefore unlikely to cause gastric side effects unlike other sugar alcohols.""  However, I bought this product because I wanted a natural (Stevia leaf) sweetened product rather than another lab-generated chemical.  Disappointed.  I'll probably continue to drink them over time, but will not be reordering.  The stevia content is minimal at best, with the main ingredients being filtered water and erythritol.  I'd rather consume 100 more calories and drink the natural and organic regular Blue Sky cola or root beer.<br /><br />You ARE still consuming an artificially-sweetened-with-chemicals drink!  If you're okay with that, the taste is nice.  But if, like me, that is exactly what you are trying to avoid, this product is not it."
3832,B002Q7AR3U,AB5SCMK2F2NTX,TechnoMack,1299456000,Pointless,"I purchased this product based on the great reviews, with one reviewer even saying that it's perfect for stuffing bleu cheese olives.  Great!  That's what I wanted it for.  I figured I'd be able to load this thing up with cheese and fill the olives quickly.  It turns out that that big green body on this tool is just filled with a spring and a rod, and you can't load it with cheese.  You can only fit enough cheese into a very small chamber for about one olive.  So you have to fill this little chamber with cheese by hand, and then it presses it into the olive.  Then you have to do it all over for your next olive.  You might as well just stuff the olive my hand instead of stuffing the stuffer.  It's kind of a weird concept.  It just doubles the time it would take you to get your olives ready.  If they could make one of these with a big chamber that could hold lots of cheese, we'd be in business!"
3833,B000HDKZDC,A23TNRHKURH7YU,Stephanie Newcomb,1242864000,Best cereal bars on the planet,"We use these for our daughter for a few reasons. One, they are healthier than other cereal bars on the market (whole grain). Two, they have yogurt incorporated into the bar. Three, the are thick and do not easily crumble. Since our daughter starting eating them when she was about 1, not having to clean up after she's eaten them is a BIG plus.<br /><br />Plus, they are super yummy for adults too.<br /><br />They are more expensive than others on the market (esp since I can get Nutrigrain bars in bulk at a discount) but they are worth it. Makes our life easier and they don't have a ton of added sugars!"
3834,B001EPQRIE,A1QTVEJG86860W,"BS Filter ""BS Filter""",1292112000,"Perfect Coffee, great price","This is a perfect dark blend of coffee for anyone who loves a good straight up dark roast with out the bitterness and blandness found in other coffees. Not to mention the Folgers select are always a few bucks less then the other premium coffees. For some reason the selection at my local stores has dwindled and they don't have this blend. They only have the funky flavored blends. Don't know if this is from Folgers' end or Walmart's continuing limitation of product selection. Love this coffee, hope is stays around."
3835,B0045Z6K50,A1FNWHP4KMRZ1C,ddp,1313625600,Newman's Rocks!,Great Coffee! Great Price! Great Vendor! My wife loves this coffee and the convenient pack for the Kuerig makes it easy to use and enjoy!
3836,B000255OIG,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",1233360000,best dog treat-- great for training---  all dogs love them,"Freeze dried liver has a hypnotic effect on dogs.  They LOVE it and will do just about anything for it, so it is a great treat to use for training.  (Powdered freeze dried liver is even added to many dog medicines nowadays-- heartworm and arthritis tablets, etc.-- because it causes the dog to scarf the medicine down like a treat.)<br /><br />Freeze dried liver has a dry, hard, yet powdery/easy to chew consistency.  It comes chopped/cubed.  It is extremely lightweight due to the fact there is so little moisture in the product (thus the low weights on product labels).<br /><br />Even though your dog will love liver treats, you shouldn't overfeed it.  The manufacturer recommends 1-2 cubes daily for small dogs, 2-3 cubes for medium dogs, and 3-4 cubes for large dogs.<br /><br />The largest package sizes of liver treats tend to be far more economical.  I recommend buying the larger tubs, as you will save lots of money, you'll have a handy treat supply around for a longer time, and your dog will never tire of this product.<br /><br />~~~~~~~~~~~~~~~~~~<br />Here's the nutritional analysis:<br /><br />-100% freeze dried liver<br />-NO additives or preservatives.<br /><br />-Crude protein..... not less than 50%<br />-Crude fat.....  not less than 5%<br />-Crude fiber.....  not more than 3%<br />-Moisture.....  not more than 6%"
3837,B0000DISV7,A1LFLGBRZCNDWS,"N. Czerwinski ""catprincess""",1326844800,Great flavor!,Very good fruit slices.  The flavor is tart-not too sweet and has a dusting of sugar.  Very good when left out to get a little more solid-not so gel like!
3838,B002TMV34E,A14ENWEKTHCBXR,"R. L. Miles ""Miles""",1277942400,Good Cup of Joe!,I was really surprised about how good this coffee is.  I normally buy a Starbucks or Dunkin Donuts bag at the grocery store but his is right up there in quality and the price is a little better.  The coffee itself is very fresh and has a strong black nutty flavor that I really like.  Enjoy:)
3839,B0032BXUJM,A13J0AAKN72I7K,Sandra Kay Vibbert,1338595200,fantastic brew,"I love the Emeril's Big Bold K cups.I get my money's worth from them .My brother likes it straight ,<br />I like it a little weaker ,so I can get 2 cups out of it,saves me $$$$,when I get them on special at Amazon."
3840,B0045Z6K50,A2LZ939YTQL6ZW,Daniel W. Wanders,1257033600,Newman's Bold,This is my favorite coffee.  I use it when I really want to enjoy my coffee.
3841,B00122E63M,A13H5US9Z7L9M7,Kathleen Wagner,1272067200,Love this tea!,"Not only does Tetley Tea come in cut little drawstring pouches, but it<br />is rich and tasty without being the least bit bitter. I enjoy all of<br />these flavors. What is better than sitting down with a nice cop of tea<br />and a book, I ask you?<br /><br />My daughter started sending me Tetley tea bags some time ago, and it<br />has been one of my favorites since."
3842,B001RVFDOO,AFK4SSP559JQW,Michael,1322006400,Great Gluten-free snack and healthy,"I got these for my gf as she isn't supposed to eat any gluten.  All of the flavors taste great and they seem to be much healthier than regular potato chips.  If you are looking for a gluten-free snack, I highly recommend Popchips!"
3843,B000CPSPPK,A2KSEH77E4SWFI,holtrop,1349222400,how many days for priority shipping?????????,"Can't say much about the product itself.  was a gift for friends in California who had just given birth and it arrived 5-6 days after shipping totally melted.  The seller gave early warning before shipping stating the weather had been abnormally hot and that they could not be held responsible for packages missed and left to sit in the heat.  I assumed that was not an issue considering my wife was at their home and aware the package would be arriving and I had also purchased priority shipping (additional $8+dollars).  No such luck.  Be sure whoever you are buying these from gives you absolute specifics before you buy.<br />Just to be fair, I have to say the seller was very quick and courteous with responses to my concerns.  Unfortunately she didn't even consider any form of compensation though.  I really hate throwing money away and giving a less than memorable gift at the same time."
3844,B001EQ4LAE,AR5YCBPFBPMHE,celiac mom,1247270400,yummy!,"these almost disappeared before i had a chance to get a taste! Everyone loved, even teens visiting who don't eat a gluten free diet...teen age son asked ""are these really gluten free, they're good!"""
3845,B000CMIYWC,A2R4EZE9OOD404,HCS,1260489600,Works Great for Asthma & Is Deliciously Sweet,"I love this tea! Just as another reviewer said, Yogi Tea's Breathe Deep is phenomenally effective for asthma!<br />I recently moved into a rented house where a cat lived for 7 years; I have cat asthma, and have struggled to regain my normal breathing. I still use my Albuterol inhaler when necessary, and check in with my doctor (read: I'd still recommend traditional medicine), but nothing has worked as well as this tea! I've been drinking 3-4 cups/day, and have noticed a substantial improvement -- not just during the rest of the day, but the following days -- even when I drink only 1 cup. No one can underestimate the feeling of being able to breathe freely. This tea is a lifesaver!"
3846,B000BZ6LXO,A25FKFMKBSDE9D,John Bianco,1197244800,Gnats Everywhere,I also purchased this potting soil and repotted all the plants in my home. Now I have gnats everywhere. I thought this was the best potting soil and paid more for it only to end up with gnats. Hundreds of them. I wish I had read the previous post before. Do not buy this product. Now it will cost me double to buy another brand and the work of repotting about 40 plants.
3847,B001E2FMLK,AXPCUI9IJ1QDW,"B ""Beer drinker""",1136419200,Number one energy,This is the best energy product I have ever used. It starts working right away and keeps you going for a long time.
3848,B000FEJ11U,AM3FQ3WAVBHBQ,JumpingJill,1335916800,"You either love it or hate it, apparently","I agree this is not extremely cheesy, but that is what I like about it.  I have been using this for years and only one store near me carried it.  I have recently moved to Florida and can't find it anywhere.  I don't understand the reviews that says it is too salty.  I tried the very overrated Flavacol and found that to be way too salty.  I actually use more of this on my popcorn than I would think because it is not that salty.  It sticks to the popcorn better than salt and has a very good flavor, admittedly not overly cheesy.  Best popcorn seasoning I have ever tasted!"
3849,B001EW5YQS,A1VNSRVQZBNERN,Solomen Grundy,1274227200,Cost effective solution for low budget home recording,"A great tool for low budget home recording. I mic every track to Audacity. I use a low budget dynamic mic and the Icicle gives the right boost for PC recording. I keep the gain at 90 to 100 percent and do volume control on the PC.<br />I see some complaints out there about durability. Keep in mind it is a piece of computer hardware like a modem or an external hard drive, NOT something that you would use onstage or throw into a gig bag. Another plus is no drivers or setup. That's important to me when I get home from work and want to record a tune. Just plug it in and go!"
